,Unnamed: 0,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
8126,8604,performance,done,,bfs-prev,sat-like,5,RAS-R-100,pnml,"tg,bs,hf",0.26,22.0,22602.0,28171.0,7.401998,7.443084,400.0,202.0,65938.0,65938.0,17.03,6.46501806116397e+31,1391.0,2202.0,2598.0,1596.0,17.35,2984260.0,,,,,,,,,,
8127,8606,performance,done,,bfs-prev,sat-loop,5,desel_esparza_10_3b,pnml,"tg,bs,hf",0.0,22.0,592.0,785.0,7.275,7.661,11.0,9.0,52.0,52.0,0.0,10.0,40.0,57.0,79.0,43.0,0.01,76.0,,,,,,,,,,
8128,8607,performance,done,,bfs,none,5,peterson_3_36,pnml,"tg,bs,hf",0.0,31.0,1046.0,1241.0,6.474,6.782,26.0,18.0,342.0,342.0,0.02,66.0,117.0,120.0,134.0,77.0,0.03,106568.0,,,,,,,,,,
8129,8608,performance,done,,bfs,sat-like,5,G-PPP-1000-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1640.0,1640.0,20.05,14184612091.0,114221.0,11548.0,12088.0,480654.0,20.1,3009140.0,,,,,,,,,,
8130,8609,performance,done,,bfs,none,5,dekker-10,pnml,"tg,bs,hf",0.08,762.0,176152.0,194690.0,37.9704,39.3455,50.0,120.0,1440.0,1440.0,1.93,6144.0,4710.0,1400.0,1454.0,15960.0,2.02,2608496.0,,,,,,,,,,
8131,8610,performance,done,,chain-prev,sat-like,5,fivediningphilosophers-lr-boxed,pnml,"tg,bs,hf",0.0,36.0,1014.0,1320.0,7.165,7.354,20.0,15.0,65.0,65.0,0.0,82.0,87.0,115.0,133.0,80.0,0.01,72.0,,,,,,,,,,
8132,8611,performance,done,,bfs-prev,sat-loop,5,SwimmingPool-4,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.667000000000002,7.016,9.0,7.0,1750.0,1750.0,36.65,164385221.0,718489.0,22577.0,17550.0,254887.0,36.88,3215552.0,,,,,,,,,,
8133,8612,performance,done,,bfs,sat-like,5,SmallOperatingSystem-MT0016DC0008,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,386.0,386.0,0.46,16587.0,2473.0,1608.0,1287.0,2712.0,0.47,1346408.0,,,,,,,,,,
8134,8613,performance,done,,bfs,none,5,simple_lbs-2,pnml,"tg,bs,hf",0.01,241.0,25440.0,29093.0,30.559,32.979,32.0,45.0,1215.0,1215.0,0.49,832.0,1010.0,480.0,923.0,766.0,0.52,1227828.0,,,,,,,,,,
8135,8614,performance,done,,bfs,sat-like,5,Kanban-5,pnml,"tg,bs,hf",0.0,34.0,746.0,941.0,5.653,5.908,16.0,16.0,434.0,434.0,0.2,2546432.0,266.0,636.0,540.0,4116.0,0.2,642484.0,,,,,,,,,,
8136,8615,performance,done,,bfs,sat-like,5,Philosophers-5,pnml,"tg,bs,hf",0.0,45.0,2397.0,3207.0,11.523,11.907,25.0,25.0,102.0,102.0,0.01,243.0,135.0,185.0,222.0,140.0,0.03,76.0,,,,,,,,,,
8137,8616,performance,done,,chain,none,5,SmallOperatingSystem-MT0064DC0016,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,544.0,544.0,8.72,4077909.0,50233.0,10776.0,9187.0,40248.0,8.74,2884668.0,,,,,,,,,,
8138,8617,performance,done,,chain-prev,none,5,TokenRing-10-unfolded,pnml,"tg,bs,hf",2.67,2881.0,3183795.0,3613035.0,181.58445,190.87272,121.0,1111.0,93324.0,93324.0,5.31,58905.0,3153.0,2380.0,8679.0,5838.0,8.13,2717240.0,,,,,,,,,,
8139,8618,performance,done,,chain,sat-loop,5,G-PPP-1-1,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,509.0,509.0,0.21,10380.0,1209.0,733.0,870.0,844.0,0.22,799848.0,,,,,,,,,,
8140,8619,performance,done,,bfs,none,5,diningphilosopher,pnml,"tg,bs,hf",0.0,10.0,170.0,227.0,5.57,5.84,5.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,12.0,4.0,0.01,76.0,,,,,,,,,,
8141,8621,performance,done,,chain,sat-like,5,angiogenesis-05,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,2284.0,2284.0,2.94,42734935.0,10509.0,3087.0,2747.0,4011.0,2.96,2825568.0,,,,,,,,,,
8142,8622,performance,done,,chain-prev,none,5,dnawalk-10,pnml,"tg,bs,hf",0.05,774.0,209109.0,224590.0,39.9474,42.2865,27.0,260.0,2340.0,2340.0,18.28,27950678.0,7104.0,1194.0,1914.0,1800.0,18.34,2972068.0,,,,,,,,,,
8143,8623,performance,done,,chain,none,5,dnawalk-02,pnml,"tg,bs,hf",0.01,231.0,26809.0,28367.0,20.385,22.082,14.0,84.0,588.0,588.0,0.15,5459.0,380.0,387.0,619.0,584.0,0.17,491660.0,,,,,,,,,,
8144,8624,performance,done,,chain-prev,sat-like,5,closed_system5,pnml,"tg,bs,hf",0.1,755.0,73916.0,81489.0,25.32353,27.19165,231.0,202.0,12006.0,12006.0,5.3,1657242.0,17936.0,1648.0,1950.0,1053.0,5.45,2896780.0,,,,,,,,,,
8145,8625,performance,done,,chain,sat-loop,5,fourdiningphilosophers,pnml,"tg,bs,hf",0.0,20.0,540.0,711.0,6.269,6.528,12.0,8.0,24.0,24.0,0.0,7.0,38.0,72.0,74.0,40.0,0.0,72.0,,,,,,,,,,
8146,8626,performance,done,,bfs,none,5,FMS-5,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,1420.0,1420.0,0.76,2895018.0,432.0,600.0,525.0,543.0,0.77,1843304.0,,,,,,,,,,
8147,8627,performance,done,,chain-prev,sat-loop,5,shared_memory-pt-5,pnml,"tg,bs,hf",0.01,256.0,23912.0,27500.0,29.381,31.432,41.0,55.0,205.0,205.0,0.17,1863.0,780.0,445.0,558.0,340.0,0.19,406644.0,,,,,,,,,,
8148,8628,performance,done,,chain-prev,none,5,SwimmingPool-4,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.667000000000002,7.016,9.0,7.0,588.0,588.0,112.91,164385221.0,718489.0,22577.0,17550.0,254887.0,113.08,2966248.0,,,,,,,,,,
8149,8630,performance,done,,chain,none,5,shared_memory-pt-5,pnml,"tg,bs,hf",0.01,256.0,23912.0,27500.0,29.381,31.432,41.0,55.0,165.0,165.0,0.11,1863.0,780.0,445.0,558.0,340.0,0.13,455728.0,,,,,,,,,,
8150,8631,performance,done,,chain-prev,sat-like,5,5-10_phaseVariation,pnml,"tg,bs,hf",2.01,4074.0,6672932.0,6955371.0,126.14268,135.29548,77.0,677.0,80288.0,80288.0,57.56,476385615597.0,31741.0,28067.0,41683.0,135869.0,59.72,3011168.0,,,,,,,,,,
8151,8633,performance,done,,bfs,sat-like,5,IBM319,pnml,"tg,bs,hf",0.09,497.0,19502.0,21949.0,11.3532,12.3105,253.0,178.0,1591.0,1591.0,0.55,2482.0,1117.0,1178.0,1221.0,547.0,0.68,1640996.0,,,,,,,,,,
8152,8634,performance,done,,bfs,sat-like,5,FMS-100,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,6274.0,6274.0,460.26,2.70305727248432e+21,264627.0,86575.0,84885.0,765863.0,460.38,3926008.0,,,,,,,,,,
8153,8635,performance,done,,chain-prev,none,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,72.0,72.0,0.02,112.0,61.0,112.0,128.0,76.0,0.03,76.0,,,,,,,,,,
8154,8637,performance,done,,chain,sat-loop,5,angiogenesis-10,pnml,"tg,bs,hf",0.02,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,2635.0,2635.0,69.63,822645885495.0,114444.0,9586.0,8137.0,21446.0,69.69,3012420.0,,,,,,,,,,
8155,8638,performance,done,,bfs,none,5,Philosophers-5,pnml,"tg,bs,hf",0.0,45.0,2397.0,3207.0,11.523,11.907,25.0,25.0,150.0,150.0,0.06,243.0,135.0,185.0,222.0,140.0,0.06,75516.0,,,,,,,,,,
8156,8639,performance,done,,chain-prev,sat-loop,5,simple_lbs-5,pnml,"tg,bs,hf",0.19,1220.0,567999.0,614512.0,80.70936999999998,84.9976,59.0,180.0,5560.0,5560.0,7.96,116176.0,6617.0,1556.0,3859.0,4437.0,8.18,2905072.0,,,,,,,,,,
8157,8640,performance,done,,bfs-prev,sat-loop,5,RAS-R-20,pnml,"tg,bs,hf",0.01,22.0,4442.0,5531.0,7.26087,7.33197,80.0,42.0,1953.0,1953.0,0.45,11534336.0,271.0,442.0,518.0,316.0,0.47,1699204.0,,,,,,,,,,
8158,8641,performance,done,,bfs-prev,none,5,cs_repetitions-3-unfolded,pnml,"tg,bs,hf",0.03,365.0,36009.0,41484.0,27.1296,28.8285,58.0,81.0,2835.0,2835.0,13.33,134074721.0,7134.0,1173.0,1411.0,1206.0,13.39,2988632.0,,,,,,,,,,
8159,8642,performance,done,,chain-prev,sat-loop,5,CircularTrain-024,pnml,"tg,bs,hf",0.0,145.0,3308.0,3685.0,9.4821,9.6359,48.0,24.0,339.0,339.0,0.35,86515.0,1003.0,248.0,285.0,232.0,0.36,1035008.0,,,,,,,,,,
8160,8643,performance,done,,bfs,sat-like,5,fivediningphilosophers-lr-boxed,pnml,"tg,bs,hf",0.0,36.0,1014.0,1320.0,7.165,7.354,20.0,15.0,75.0,75.0,0.01,82.0,87.0,115.0,133.0,80.0,0.01,76.0,,,,,,,,,,
8161,8644,performance,done,,bfs,sat-like,5,fivediningphilosophers-3_32,pnml,"tg,bs,hf",0.0,30.0,760.0,992.0,7.615,7.939,15.0,10.0,32.0,32.0,0.0,11.0,50.0,90.0,100.0,50.0,0.01,72.0,,,,,,,,,,
8162,8645,performance,done,,chain-prev,sat-like,5,angiogenesis-01,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,1278.0,1278.0,0.06,110.0,270.0,338.0,463.0,254.0,0.09,332428.0,,,,,,,,,,
8163,8646,performance,done,,bfs,sat-loop,5,angiogenesis-05,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,2241.0,2241.0,4.8,42734935.0,10509.0,3087.0,2747.0,4011.0,4.83,2898916.0,,,,,,,,,,
8164,8647,performance,done,,bfs,none,5,fivediningphilosophers-3_32,pnml,"tg,bs,hf",0.0,30.0,760.0,992.0,7.615,7.939,15.0,10.0,40.0,40.0,0.01,11.0,50.0,90.0,100.0,50.0,0.01,76.0,,,,,,,,,,
8165,8648,performance,done,,chain-prev,sat-loop,5,G-PPP-1000-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1034.0,1034.0,14.25,14184612091.0,114221.0,11548.0,12088.0,480654.0,14.3,3032572.0,,,,,,,,,,
8166,8649,performance,done,,bfs-prev,sat-loop,5,G-PPP-1000-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1693.0,1693.0,18.06,14184612091.0,114221.0,11548.0,12088.0,480654.0,18.11,3103944.0,,,,,,,,,,
8167,8650,performance,done,,bfs-prev,none,5,desel_esparza_8_2,pnml,"tg,bs,hf",0.0,22.0,559.0,733.0,7.881,8.19,10.0,6.0,24.0,24.0,0.0,7.0,32.0,58.0,84.0,38.0,0.01,76.0,,,,,,,,,,
8168,8651,performance,done,,chain-prev,none,5,rwmutex-r10w10,pnml,"tg,bs,hf",0.02,334.0,57960.0,65149.0,41.3718,45.5157,50.0,40.0,80.0,80.0,0.04,1034.0,425.0,640.0,804.0,20560.0,0.08,132296.0,,,,,,,,,,
8169,8652,performance,done,,bfs,none,5,fourdiningphilosophers-boxed-alt,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,24.0,24.0,0.01,7.0,38.0,72.0,76.0,40.0,0.01,76.0,,,,,,,,,,
8170,8653,performance,done,,bfs-prev,none,5,IBM703,pnml,"tg,bs,hf",0.11,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,28400.0,28400.0,4.5,8370.0,1172.0,1428.0,1432.0,860.0,4.64,2907424.0,,,,,,,,,,
8171,8654,performance,done,,chain,sat-loop,5,fivediningphilosophers-2at1ce-boxed,pnml,"tg,bs,hf",0.0,24.0,737.0,969.0,7.015,7.309,15.0,10.0,30.0,30.0,0.0,11.0,52.0,90.0,94.0,50.0,0.0,76.0,,,,,,,,,,
8172,8655,performance,done,,chain-prev,none,5,AirplaneLD-pt-0200,pnml,"tg,bs,hf",5.56,8315.0,12199887.0,12621738.0,78.79391700000002,134.80908,1419.0,1608.0,6432.0,6432.0,9.19,275494823.0,8240.0,12256.0,13653.0,7429.0,15.94,2961176.0,,,,,,,,,,
8173,8656,performance,done,,chain,none,5,QCertifProtocol_02-unfold,pnml,"tg,bs,hf",0.02,185.0,16924.0,19511.0,18.211,19.129,86.0,56.0,280.0,280.0,0.42,1029.0,2546.0,502.0,614.0,549.0,0.46,1158412.0,,,,,,,,,,
8174,8657,performance,done,,bfs-prev,sat-loop,5,G-PPP-100-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1693.0,1693.0,18.76,14184612091.0,114221.0,11548.0,12088.0,480654.0,18.81,3103916.0,,,,,,,,,,
8175,8658,performance,done,,chain-prev,sat-like,5,circadian_clock-000010,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,362.0,362.0,0.14,644204.0,118.0,840.0,464.0,1914.0,0.16,429344.0,,,,,,,,,,
8176,8659,performance,done,,chain-prev,sat-loop,5,G-PPP-1000-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1034.0,1034.0,14.8,14184612091.0,114221.0,11548.0,12088.0,480654.0,14.84,3032700.0,,,,,,,,,,
8177,8660,performance,done,,bfs,sat-like,5,AirplaneLD-pt-0200,pnml,"tg,bs,hf",5.52,8315.0,12199887.0,12621738.0,78.79391700000002,134.80908,1419.0,1608.0,214145.0,214145.0,166.6,275494823.0,8240.0,12256.0,13653.0,7429.0,173.39,2960496.0,,,,,,,,,,
8178,8661,performance,done,,bfs,sat-loop,5,shared_memory-pt-5,pnml,"tg,bs,hf",0.02,256.0,23912.0,27500.0,29.381,31.432,41.0,55.0,275.0,275.0,0.16,1863.0,780.0,445.0,558.0,340.0,0.18,500204.0,,,,,,,,,,
8179,8662,performance,done,,chain-prev,sat-loop,5,IBM319,pnml,"tg,bs,hf",0.09,497.0,19502.0,21949.0,11.3532,12.3105,253.0,178.0,4173.0,4173.0,1.02,2482.0,1117.0,1178.0,1221.0,547.0,1.16,2384104.0,,,,,,,,,,
8180,8663,performance,done,,chain-prev,sat-like,5,fourdiningphilosophers-boxed,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,22.0,22.0,0.0,7.0,38.0,72.0,76.0,40.0,0.01,76.0,,,,,,,,,,
8181,8664,performance,done,,chain,sat-loop,5,fourdiningphilosophers-boxed-alt,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,24.0,24.0,0.0,7.0,38.0,72.0,76.0,40.0,0.01,76.0,,,,,,,,,,
8182,8665,performance,done,,bfs,none,5,rwmutex-r10w50,pnml,"tg,bs,hf",0.25,1291.0,981596.0,1076681.0,136.5099,150.8793,130.0,120.0,1320.0,1320.0,0.94,1074.0,2520.0,2640.0,3472.0,102560.0,1.2,2149660.0,,,,,,,,,,
8183,8666,performance,done,,chain,sat-loop,5,dnawalk-14,pnml,"tg,bs,hf",0.11,942.0,245188.0,261235.0,37.5994,39.2383,33.0,312.0,9944.0,9944.0,58.88,1860879029.0,25388.0,1434.0,2306.0,2172.0,59.02,3051832.0,,,,,,,,,,
8184,8667,performance,done,,chain-prev,sat-like,5,RAS-C-15,pnml,"tg,bs,hf",0.01,34.0,6705.0,9192.0,8.983089999999997,9.09757,90.0,60.0,481.0,481.0,0.12,578878464.0,768.0,588.0,908.0,746.0,0.14,543292.0,,,,,,,,,,
8185,8668,performance,done,,bfs,none,5,QCertifProtocol_02-unfold,pnml,"tg,bs,hf",0.01,185.0,16924.0,19511.0,18.211,19.129,86.0,56.0,1736.0,1736.0,0.55,1029.0,2546.0,502.0,614.0,549.0,0.58,1846020.0,,,,,,,,,,
8186,8669,performance,done,,chain,none,5,dnawalk-01,pnml,"tg,bs,hf",0.0,225.0,21419.0,23336.0,17.871,18.95,13.0,82.0,656.0,656.0,0.09,3795.0,265.0,379.0,608.0,578.0,0.09,440020.0,,,,,,,,,,
8187,8670,performance,done,,chain-prev,sat-like,5,SmallOperatingSystem-MT0032DC0016,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,382.0,382.0,2.52,354501.0,14601.0,5256.0,4275.0,15912.0,2.54,2895612.0,,,,,,,,,,
8188,8671,performance,done,,chain,sat-like,5,RAS-R-100,pnml,"tg,bs,hf",0.19,22.0,22602.0,28171.0,7.401998,7.443084,400.0,202.0,64893.0,64893.0,8.57,6.46501806116397e+31,1391.0,2202.0,2598.0,1596.0,8.82,2921332.0,,,,,,,,,,
8189,8672,performance,done,,bfs-prev,sat-like,5,AirplaneLD-pt-0010,pnml,"tg,bs,hf",0.02,370.0,36808.0,40022.0,14.6459,15.2036,89.0,88.0,850.0,850.0,0.15,43463.0,485.0,666.0,737.0,399.0,0.18,550516.0,,,,,,,,,,
8190,8673,performance,done,,chain,sat-like,5,CircularTrain-012,pnml,"tg,bs,hf",0.0,50.0,1562.0,1752.0,8.988,9.258,24.0,12.0,115.0,115.0,0.01,195.0,249.0,124.0,150.0,116.0,0.02,76.0,,,,,,,,,,
8191,8674,performance,done,,chain-prev,sat-loop,5,rwmutex-r10w100,pnml,"tg,bs,hf",0.83,2883.0,3690088.0,3807303.0,121.8471,134.1411,230.0,220.0,654.0,654.0,0.75,1124.0,883.0,5140.0,6922.0,205060.0,1.62,1421904.0,,,,,,,,,,
8192,8675,performance,done,,bfs,none,5,peterson_3_17,pnml,"tg,bs,hf",0.0,37.0,1851.0,2418.0,10.702,11.048,18.0,21.0,315.0,315.0,0.02,64.0,144.0,146.0,153.0,112.0,0.02,105724.0,,,,,,,,,,
8193,8676,performance,done,,chain-prev,sat-loop,5,open_system_0,pnml,"tg,bs,hf",0.1,697.0,63913.0,70376.0,23.0581,24.7888,198.0,176.0,22884.0,22884.0,7.82,2776936.0,4455.0,1426.0,1687.0,911.0,8.0,2911488.0,,,,,,,,,,
8194,8677,performance,done,,bfs,none,5,dekker-15,pnml,"tg,bs,hf",0.34,1682.0,858894.0,918960.0,58.32816,60.35399,75.0,255.0,4335.0,4335.0,85.98,278528.0,152516.0,3075.0,3227.0,738630.0,86.4,2938884.0,,,,,,,,,,
8195,8678,performance,done,,chain,sat-like,5,AirplaneLD-pt-0100,pnml,"tg,bs,hf",1.34,4165.0,3061025.0,3183488.0,46.574149,70.626644,719.0,808.0,54687.0,54687.0,9.19,34877423.0,4190.0,6156.0,6853.0,3729.0,10.91,2906920.0,,,,,,,,,,
8196,8679,performance,done,,bfs-prev,sat-like,5,gen_sound_is_dec_no-bwf,pnml,"tg,bs,hf",0.0,5.0,48.0,62.0,3.6,3.8,3.0,2.0,12.0,12.0,0.0,6.0,13.0,21.0,25.0,12.0,0.0,76.0,,,,,,,,,,
8197,8680,performance,done,,chain-prev,sat-like,5,shared_memory-pt-10,pnml,"tg,bs,hf",0.14,1099.0,428678.0,480723.0,100.7056,108.3668,131.0,210.0,2691.0,2691.0,4.16,1830519.0,28359.0,1790.0,2185.0,1380.0,4.37,2641768.0,,,,,,,,,,
8198,8681,performance,done,,bfs-prev,sat-loop,5,dnawalk-05,pnml,"tg,bs,hf",0.05,450.0,129945.0,138027.0,30.2313,31.7096,34.0,250.0,7444.0,7444.0,12.64,435340831.0,5654.0,1205.0,1879.0,1806.0,12.7,2991900.0,,,,,,,,,,
8199,8683,performance,done,,bfs-prev,none,5,BridgeAndVehicles-V10-P10-N10-unfolded,pnml,"tg,bs,hf",0.43,1882.0,1351610.0,1392323.0,55.16548,56.84597,48.0,288.0,25920.0,25920.0,110.95,259556.0,88205.0,4364.0,9624.0,13294.0,111.44,3003100.0,,,,,,,,,,
8200,8684,performance,done,,chain,sat-like,5,G-PPP-1000-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,1049.0,1049.0,17.2,14184612091.0,114221.0,11548.0,12088.0,480654.0,17.26,2976156.0,,,,,,,,,,
8201,8685,performance,done,,chain,none,5,angiogenesis-10,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,1600.0,1600.0,1163.22,822645885495.0,114444.0,9586.0,8137.0,21446.0,1163.28,3917676.0,,,,,,,,,,
8202,8687,performance,done,,chain-prev,sat-loop,5,SwimmingPool-3,pnml,"tg,bs,hf",0.0,17.0,351.0,477.0,6.667000000000002,7.016,9.0,7.0,756.0,756.0,12.12,32209356.0,254594.0,12997.0,10130.0,111267.0,12.21,2941392.0,,,,,,,,,,
8203,8688,performance,done,,bfs,sat-loop,5,IBM319,pnml,"tg,bs,hf",0.09,497.0,19502.0,21949.0,11.3532,12.3105,253.0,178.0,4592.0,4592.0,1.26,2482.0,1117.0,1178.0,1221.0,547.0,1.38,2271588.0,,,,,,,,,,
8204,8689,performance,done,,bfs,none,5,RAS-R-20,pnml,"tg,bs,hf",0.01,22.0,4442.0,5531.0,7.26087,7.33197,80.0,42.0,8862.0,8862.0,1.91,11534336.0,271.0,442.0,518.0,316.0,1.93,2863696.0,,,,,,,,,,
8205,8690,performance,done,,bfs-prev,none,5,IBM703,pnml,"tg,bs,hf",0.07,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,28400.0,28400.0,4.8,8370.0,1172.0,1428.0,1432.0,860.0,4.91,2907172.0,,,,,,,,,,
8206,8691,performance,done,,bfs-prev,sat-loop,5,FMS-20,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,1312.0,1312.0,1.86,6029168852784.0,5747.0,4575.0,4245.0,9983.0,1.86,2830036.0,,,,,,,,,,
8207,8692,performance,done,,bfs-prev,sat-like,5,FMS-100,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,6274.0,6274.0,104.68,2.70305727248432e+21,264627.0,86575.0,84885.0,765863.0,104.8,3876948.0,,,,,,,,,,
8208,8693,performance,done,,bfs,none,5,MAPK-8,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,2190.0,2190.0,1.51,6110643.0,668.0,1621.0,1378.0,2112.0,1.52,2675580.0,,,,,,,,,,
8209,8694,performance,done,,chain-prev,sat-like,5,Philosophers-20,pnml,"tg,bs,hf",0.02,43.0,10394.0,14142.0,12.5596,12.76,100.0,100.0,379.0,379.0,0.13,3486784401.0,615.0,740.0,882.0,560.0,0.16,413208.0,,,,,,,,,,
8210,8695,performance,done,,chain,none,5,TokenRing-10-unfolded,pnml,"tg,bs,hf",2.59,2881.0,3183795.0,3613035.0,181.58445,190.87272,121.0,1111.0,93324.0,93324.0,3.74,58905.0,3153.0,2380.0,8679.0,5838.0,6.44,2641540.0,,,,,,,,,,
8211,8696,performance,done,,chain,sat-loop,5,RAS-R-3,pnml,"tg,bs,hf",0.0,22.0,583.0,720.0,6.3,6.525,12.0,8.0,54.0,54.0,0.01,20.0,33.0,68.0,76.0,44.0,0.01,76.0,,,,,,,,,,
8212,8697,performance,done,,chain,sat-loop,5,Philosophers-5,pnml,"tg,bs,hf",0.0,45.0,2397.0,3207.0,11.523,11.907,25.0,25.0,75.0,75.0,0.01,243.0,135.0,185.0,222.0,140.0,0.02,76.0,,,,,,,,,,
8213,8698,performance,done,,chain,none,5,G-PPP-1-100,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,17930.0,17930.0,9.1,145476966.0,3398.0,3717.0,2597.0,26836.0,9.1,2907020.0,,,,,,,,,,
8214,8699,performance,done,,chain-prev,sat-loop,5,shared_memory-pt-10,pnml,"tg,bs,hf",0.13,1099.0,428678.0,480723.0,100.7056,108.3668,131.0,210.0,744.0,744.0,3.98,1830519.0,28359.0,1790.0,2185.0,1380.0,4.17,2664612.0,,,,,,,,,,
8215,8700,performance,done,,bfs-prev,sat-like,5,angiogenesis-15,pnml,"tg,bs,hf",0.0,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,6301.0,6301.0,1012.07,1115538966669110.0,554628.0,19497.0,16332.0,62421.0,1012.3,3924012.0,,,,,,,,,,
8216,8701,performance,done,,bfs-prev,sat-loop,5,SmallOperatingSystem-MT0064DC0016,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,1400.0,1400.0,9.84,4077909.0,50233.0,10776.0,9187.0,40248.0,9.86,3068700.0,,,,,,,,,,
8218,8703,performance,done,,chain-prev,none,5,gen_sound_is_dec_no-bwf,pnml,"tg,bs,hf",0.0,5.0,48.0,62.0,3.6,3.8,3.0,2.0,12.0,12.0,0.0,6.0,13.0,21.0,25.0,12.0,0.0,76.0,,,,,,,,,,
8219,8704,performance,done,,chain,sat-loop,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,124.0,124.0,0.01,112.0,61.0,112.0,128.0,76.0,0.01,76.0,,,,,,,,,,
8220,8705,performance,done,,chain-prev,sat-like,5,G-PPP-1-1,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,461.0,461.0,0.12,10380.0,1209.0,733.0,870.0,844.0,0.13,576872.0,,,,,,,,,,
8221,8707,performance,done,,bfs-prev,sat-loop,5,BridgeAndVehicles-V10-P10-N10-unfolded,pnml,"tg,bs,hf",0.43,1882.0,1351610.0,1392323.0,55.16548,56.84597,48.0,288.0,19615.0,19615.0,26.79,259556.0,88205.0,4364.0,9624.0,13294.0,27.28,2923464.0,,,,,,,,,,
8222,8708,performance,done,,chain-prev,sat-loop,5,HouseConstruction-005,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,289.0,289.0,0.51,1187984.0,3176.0,988.0,811.0,1463.0,0.52,1757012.0,,,,,,,,,,
8223,8709,performance,done,,bfs,sat-like,5,dnawalk-08,pnml,"tg,bs,hf",0.05,758.0,205704.0,220717.0,39.204,41.7305,27.0,260.0,15695.0,15695.0,6.08,27950678.0,7650.0,1194.0,1916.0,1800.0,6.15,2901308.0,,,,,,,,,,
8224,8710,performance,done,,bfs-prev,sat-like,5,erk-000010,pnml,"tg,bs,hf",0.0,17.0,526.0,725.0,6.6960000000000015,6.919,11.0,11.0,324.0,324.0,0.14,47047.0,396.0,1186.0,979.0,4411.0,0.14,584716.0,,,,,,,,,,
